imswc106	264	0.3668570685	1.00E-005	0.2606987892	-125.738497472
imswc107	14	0.3196067716	0.0099999921	1.00E-005	-5.4102447128
imswc108	962	0.5	0.0413292449	0.0807777508	-289.046992673
imswc109	582	0.5	0.0326700192	0.0680443207	-195.657067455
imswc111	0	0.01	0.01	0.01	0
imswc112	2132	0.5	0.0256542412	0.0159009084	-428.312994777
imswc113	44	0.3118247557	1.00E-005	0.0324983013	-18.8830942203
imswc114	1708	0.5	0.085804768	0.0375436913	-375.236683737
imswc115	72	0.0229983577	1.00E-005	1.00E-005	-33.6281867995
imswc116	1046	0.5	0.0121054086	0.1120738037	-341.942516156
imswc117	0	0.01	0.01	0.01	0
imswc118	302	0.5	1.00E-005	0.1591838506	-119.563678006
imswc120	38	0.5	0.009999858	1.00E-005	-12.4450221867
imswc121	1510	0.5	0.0694374132	0.0412019987	-331.917144555
imswc122	0	0.01	0.01	0.01	0
imswc123	574	0.5	0.0241410315	0.1032624278	-203.395752229
imswc124	2	0.5	0.01	1.00E-005	-0.2876887391
imswc125	190	0.5	1.00E-005	0.0675857015	-58.0320279026
imswc126	42	0.5	1.00E-005	0.1957620698	-17.9889626618
imswc127	26	0.5	0.0099998587	1.00E-005	-9.0194017363
imswc128	2440	0.5	0.0182805596	0.0191443835	-483.638777093
imswc129	110	0.5	0.0099996511	0.065008992	-40.8941614187
imswc130	250	0.5	1.00E-005	0.1878425119	-99.1497332023
imswc131	134	0.5	1.00E-005	0.0654096138	-48.2882815591
imswc132	1714	0.5	0.0274604553	0.0358020264	-432.483450849
imswc133	186	0.4146748056	0.279434405	0.2900523516	-91.1761551917
imswc134	1076	0.5	0.0127391344	0.1311127666	-393.679589562
imswc135	332	0.5	0.0531007188	0.0592277351	-106.372671136
imswc136	2699	0.5	0.0057812536	0.0169082928	-459.870763565
imswc137	2556	0.5	0.101979238	0.0083399185	-332.211719246
imswc138	50	0.4834391672	0.2582804583	0.2797376523	-23.750557803
imswc139	0	0.01	0.01	0.01	0
imswc140	1724	0.3670648112	0.0122235719	0.046567594	-480.601230498
imswc141	1004	0.5	0.5	0.1418182434	-371.929266081
imswc142	418	0.5	0.0513949212	0.0846908924	-143.951691734
imswc144	500	0.5	0.008763097	0.1236940255	-188.09405239
imswc145	0	0.01	0.01	0.01	0
imswc146	0	0.01	0.01	0.01	0
imswc147	0	0.01	0.01	0.01	0
imswc148	0	0.01	0.01	0.01	0
imswc149	0	0.01	0.01	0.01	0
imswc150	80	0.5	1.00E-005	1.00E-005	-25.9723869417
imswc151	0	0.01	0.01	0.01	0
imswc152	4084	0.0735399841	0.0005810765	0.0002781231	-668.058615044
imswc153	2514	0.0346612004	1.00E-005	0.0056122123	-470.402349253
imswc154	1828	0.0219064832	1.00E-005	0.0240917582	-377.841975342
imswc155	152	1.00E-005	1.00E-005	1.00E-005	-49.9587139147
imswc156	652	0.1652468234	1.00E-005	0.0479076714	-198.514137614
imswc157	1400	0.0390859816	1.00E-005	0.0293253929	-338.698531996
imswc158	2356	0.1062525764	1.00E-005	0.0057056064	-443.135301252
imswc159	0	0.01	0.01	0.01	0
imswc160	3676	0.0881520595	1.00E-005	0.0026616771	-713.884585784
imswc161	0	0.01	0.01	0.01	0
imswc162	2711	0.0863059029	1.00E-005	0.0053075	-524.814027471
imswc163	72	0.1920156636	0.0409630005	0.2240898763	-35.6046572037
imswc164	2270	0.2808262406	1.00E-005	0.0207360649	-561.112514173
imswc165	10	0.3999999424	0.0100000199	0.5999999694	-5.4444998767
imswc166	76	0.3447611889	1.00E-005	0.0821138604	-33.6370065371
imswc167	10	0.2060035952	0.01	0.0060038939	-4.7513526962
imswc168	2	0.5	0.01	1.00E-005	-0.2876887391
imswc169	2	0.5	0.01	1.00E-005	-0.2876887391
imswc170	0	0.01	0.01	0.01	0
imswc171	410	0.016836455	0.0194375273	0.0452213143	-144.726796912
imswc172	0	0.01	0.01	0.01	0
imswc173	506	0.2678457091	1.00E-005	0.0156741842	-132.422368585
imswc174	82	0.3465100673	1.00E-005	1.00E-005	-25.6987630877
imswc175	26	1.00E-005	0.0099999599	0.0769312839	-13.1991966795
imswc176	3388	0.0866755907	1.00E-005	0.0246926121	-840.41942352
imswc177	1040	0.0575225681	1.00E-005	0.0328659991	-286.344732661
imswc178	1702	0.3845256212	1.00E-005	0.0057421314	-312.312599254
imswc179	1140	0.0466625912	1.00E-005	0.0094735751	-250.027193299
imswc180	2947	0.0687994478	0.0009118141	0.0146215166	-679.383874347
imswc181	1674	0.0477518194	1.00E-005	0.0254660105	-389.050263773
imswc182	3153	0.0790855683	1.00E-005	1.00E-005	-657.239385766
imswc183	1540	0.1028338092	1.00E-005	0.0144050471	-376.215060024
imswc184	4276	0.1310558957	1.00E-005	0.0019777966	-712.347383811
imswc185	3748	0.1530095851	1.00E-005	0.001875853	-456.071974686
imswc186	522	0.0407265562	1.00E-005	0.0659332013	-164.681007707
imswc187	0	0.01	0.01	0.01	0
imswc188	4014	0.1191234553	1.00E-005	0.002571508	-619.734141529
imswc189	2898	0.0876746844	0.0012947673	0.0103025082	-671.69472224
imswc190	220	0.1915387193	1.00E-005	1.00E-005	-75.9733762421
imswc191	2548	0.1176713214	1.00E-005	0.0327260058	-713.994265066
imswc192	2041	0.1103837349	1.00E-005	0.0172636605	-524.888423241
imswc193	52	0.1594894338	1.00E-005	1.00E-005	-22.7620852386
imswc194	538	0.0482341825	1.00E-005	0.0466855147	-173.586528537
imswc195	1814	0.0625113108	1.00E-005	0.0338137249	-462.465026963
imswc196	0	0.01	0.01	0.01	0
imswc197	2	1.00E-005	0.0099999341	0.99999	-0.6931571806
imswc198	978	0.0521361719	1.00E-005	0.0605872789	-285.987491305
imswc199	388	0.0444942387	1.00E-005	0.1173252555	-146.322117273
imswc200	2627	0.0681686819	0.0017752006	0.0166616795	-550.198256518
imswc201	444	0.1083492187	1.00E-005	0.0522176183	-156.14932898
imswc202	1280	0.0229786848	1.00E-005	0.0325951766	-296.621618608
imswc203	82	0.1651927074	1.00E-005	1.00E-005	-34.7374437762
imswc204	1098	0.0405368475	1.00E-005	0.0106285446	-241.834451226
imswc205	1368	0.0482703142	1.00E-005	0.0225086662	-335.176358677
imswc206	3056	0.0652928021	1.00E-005	0.0064384855	-545.685679891
imswc207	32	1.00E-005	1.00E-005	0.4077736142	-16.0865526038
imswc208	2012	0.0782829842	1.00E-005	0.0111501001	-443.91356668
imswc209	128	1.00E-005	1.00E-005	0.0278537084	-40.4354366425
imswc210	2580	0.0729316852	1.00E-005	0.0035322797	-458.759904843
imswc211	114	1.00E-005	1.00E-005	0.143040826	-48.8844364705
imswc212	1852	0.0707163993	1.00E-005	0.022092951	-419.48895577
imswc213	68	0.4128487837	0.0099999681	1.00E-005	-23.19176038
imswc214	1436	0.0267805502	1.00E-005	0.0183853779	-326.110123355
imswc215	140	0.0566374683	1.00E-005	1.00E-005	-47.100264653
imswc216	24	0.1733365728	0.0099999331	0.0066699557	-11.6160550947
imswc217	2658	0.0645795295	1.00E-005	0.0020455142	-518.150843204
imswc218	62	0.1226250159	1.00E-005	0.2143847873	-31.7258916382
imswc219	2804	0.0624559992	1.00E-005	0.0139131649	-612.222164006
imswc220	934	0.0122935774	1.00E-005	0.0230843146	-212.041115227
imswc221	674	0.0487669807	1.00E-005	0.0327637199	-197.921429626
imswc222	18	1.00E-005	0.01	0.3333400951	-9.4367107957
imswc223	0	0.01	0.01	0.01	0
imswc224	2972	0.0742973178	1.00E-005	0.0100847182	-569.074825561
imswc225	40	1.00E-005	1.00E-005	1.00E-005	-17.4269641737
imswc226	330	0.1533976484	1.00E-005	0.0584652782	-131.13443421
imswc227	628	0.009643405	1.00E-005	0.0165096444	-152.070038337
imswc228	1870	0.0440601566	1.00E-005	0.0126037556	-434.239314449
imswc229	746	0.0456963681	1.00E-005	0.0329274781	-203.253047054
imswc230	1370	0.0364219983	1.00E-005	0.0343434404	-349.614740074
imswc231	242	0.1040603117	1.00E-005	0.1117773458	-99.583139042
imswc232	2314	0.5	1.00E-005	0.0066979133	-382.249988065
imswc233	2748	0.1006348819	1.00E-005	0.0057496361	-491.373985503
imswc234	26	0.3620171315	1.00E-005	1.00E-005	-9.4653724843
imswc235	14	1.00E-005	1.00E-005	0.6691277742	-6.5486211517
imswc236	3610	0.0919795272	1.00E-005	0.0053153352	-726.914970091
imswc237	2206	0.0802543086	1.00E-005	0.0240647355	-547.966747932
imswc238	2700	0.07246802	0.0009355883	0.0176490853	-583.600478516
imswc239	994	0.1041279347	1.00E-005	0.0345028346	-278.445178014
imswc240	650	0.0724047754	1.00E-005	0.0785406564	-216.258951868
imswc241	1024	0.0605504008	1.00E-005	0.0039828168	-234.020746077
imswc242	0	0.01	0.01	0.01	0
imswc243	4022	0.1197570065	1.00E-005	0.0037715542	-806.731347943
imswc244	374	0.0703196433	1.00E-005	0.0469411154	-134.310036948
imswc245	274	0.0367251832	1.00E-005	0.0225162176	-94.3877925488
imswc246	1174	0.1513785764	1.00E-005	0.0132881556	-301.08955605
imswc247	136	0.1192187486	1.00E-005	0.1274830004	-60.795849553
imswc248	3940	0.1004785788	1.00E-005	0.0074445291	-912.222693492
imswc249	2068	0.0565899922	1.00E-005	0.0159198968	-383.83292442
imswc250	2710	0.0696880903	0.0020655073	0.0049046783	-485.485153911
imswc251	498	0.0458546921	1.00E-005	0.0451682848	-155.865702815
imswc252	3282	0.1109634549	1.00E-005	0.0022976784	-680.413585153
imswc253	2834	0.1010346124	1.00E-005	0.0043508375	-628.6995445
imswc254	3742	0.0940012407	1.00E-005	0.0033564004	-722.533390427
imswc255	2298	0.0498402242	1.00E-005	0.0018698206	-374.452486971
imswc256	3500	0.0750930673	1.00E-005	0.0151635718	-832.283568307
imswc258	4560	0.0938063442	1.00E-005	0.0017926301	-709.955584895
imswc259	1212	0.0645780225	1.00E-005	0.026927196	-305.453376185
imswc260	4000	0.0877833922	0.0013559246	0.001017872	-707.733439362
imswc261	826	0.0990488325	1.00E-005	0.005587565	-185.336902791
imswc262	3390	0.109284231	1.00E-005	0.003770675	-591.38966904
imswc263	2432	0.0552663455	1.00E-005	0.0064131368	-472.617208978
imswc264	2310	0.0598671746	1.00E-005	0.0109683479	-455.487988151
imswc265	4000	0.0807563949	1.00E-005	0.008615525	-822.576264085
imswc266	2498	0.0417442153	1.00E-005	0.0102609918	-515.491048422
imswc267	3207	0.0663330972	0.0013462767	0.0030709943	-635.7966812
imswc268	3305	0.0629120845	1.00E-005	0.0040886442	-618.347785009
imswc269	3058	0.0730952096	1.00E-005	0.0137555231	-595.686223078
imswc270	920	0.0756536142	0.0064918637	0.0168080298	-230.197051114
imswc271	938	0.0314189994	1.00E-005	1.00E-005	-198.295316359
imswc272	4305	0.0824344425	1.00E-005	0.0026718326	-724.28053437
imswc273	1280	0.0329452622	1.00E-005	0.0330915522	-320.715146268
imswc274	1888	0.0479254342	1.00E-005	0.0100263677	-359.007810953
imswc275	1436	0.0654193463	1.00E-005	0.0221614777	-343.658689666
imswc276	3826	0.0874504014	1.00E-005	0.0069298031	-730.05534238
imswc277	2798	0.0762660094	1.00E-005	0.006392236	-616.942528444
imswc278	3093	0.2548270311	1.00E-005	0.0013098761	-518.325631043
imswc279	2022	0.0918791171	1.00E-005	0.0288305932	-528.782858237
imswc280	4416	0.0881950382	0.0006494526	1.00E-005	-865.955387204
imswc281	3747	0.084376738	1.00E-005	0.0126619168	-855.560080602
imswc282	1078	0.0536635097	1.00E-005	0.0648333152	-301.219276494
imswc283	38	1.00E-005	1.00E-005	1.00E-005	-14.13557189
imswc284	3940	0.0747569366	1.00E-005	0.0161446217	-947.917937693
imswc285	3274	0.0513516137	1.00E-005	0.0041313259	-521.627889105
imswc286	2954	0.0558512458	1.00E-005	0.0139722736	-650.741435311
imswc287	2878	0.0921593211	1.00E-005	0.006577399	-537.712912872
imswc288	1942	0.1227073533	1.00E-005	0.0132157486	-393.245789656
imswc289	340	0.0177180917	1.00E-005	1.00E-005	-102.208793048
imswc290	2176	0.0381980148	1.00E-005	0.0099515445	-426.090725983
imswc291	3136	0.1524323654	0.0014050148	0.0047921874	-549.510626061
imswc292	0	0.01	0.01	0.01	0
imswc293	66	0.12397316	0.0458479124	0.1770886065	-32.2949519791
imswc294	144	0.1216198695	1.00E-005	1.00E-005	-50.2144026431
imswc295	250	0.1397450242	1.00E-005	1.00E-005	-68.3383054145
imswc296	3396	0.0585602119	0.0012749693	0.0141311369	-630.607686881
imswc297	1676	0.0428112084	1.00E-005	0.0074908093	-330.564193944
imswc298	2324	0.0460851875	0.0002135186	0.0101726124	-412.188353664
imswc299	534	0.0254767733	1.00E-005	0.025155707	-153.731600916
imswc300	1148	0.0446816297	1.00E-005	0.0429298752	-296.125491878
imswc301	200	0.0745648558	1.00E-005	1.00E-005	-66.0328280755
imswc302	3500	0.0868040005	1.00E-005	0.00261084	-660.058052662
imswc303	348	0.0066608086	1.00E-005	0.0418648017	-113.572368869
imswc304	3181	0.0970423613	1.00E-005	0.0027443287	-540.116637329
imswc305	34	1.00E-005	1.00E-005	0.2176260072	-17.1278686429
imswc306	3051	0.0385950196	1.00E-005	0.0069205024	-535.06558676
imswc307	616	0.0209989053	1.00E-005	0.0094380682	-145.548821787
imswc308	0	0.01	0.01	0.01	0
imswc309	134	1.00E-005	1.00E-005	0.1502990829	-57.6708540098
imswc310	1802	0.0575750272	1.00E-005	0.007325034	-371.64682745
imswc311	1072	0.0687113688	1.00E-005	0.026460794	-254.20800256
imswc312	1068	0.043893578	1.00E-005	1.00E-005	-237.931869014
imswc313	3538	0.072445346	1.00E-005	0.0039564996	-628.312598192
imswc314	490	0.0119427515	1.00E-005	0.0263495465	-132.825317389
imswc315	3083	0.0567134351	1.00E-005	0.0040958959	-623.140331348
imswc316	788	0.0204528621	1.00E-005	0.0180632574	-200.293801127
imswc317	1622	0.0189925638	1.00E-005	0.0214658577	-343.432927013
imswc318	356	0.0724904203	1.00E-005	0.022380064	-112.336413379
imswc319	496	0.0462582957	1.00E-005	1.00E-005	-133.687295571
imswc320	3310	0.0729628454	1.00E-005	0.0014722535	-676.718344122
imswc321	298	0.0432006892	1.00E-005	1.00E-005	-84.1611181246
imswc322	892	0.015937992	1.00E-005	0.0300040581	-206.199157486
imswc323	800	0.1783922206	1.00E-005	0.0497082565	-252.618767331
imswc324	3121	0.049789029	1.00E-005	0.0069513881	-615.163128273
imswc325	494	0.1988048963	1.00E-005	0.0401218626	-154.736188429
imswc326	480	0.136872794	1.00E-005	0.0087272404	-138.764026828
imswc327	648	0.1423796749	1.00E-005	0.0199003274	-208.928261973
imswc328	3890	0.0549165363	1.00E-005	0.0070230209	-608.456582068
imswc329	3898	0.0790191879	1.00E-005	0.003579122	-708.674264353
imswc330	696	0.0270864464	1.00E-005	0.0453042944	-188.95377813
imswc331	418	0.5	1.00E-005	0.0371632617	-122.395745576
imswc332	3025	0.0659396311	1.00E-005	0.0093126606	-603.395594968
imswc333	2879	0.102786926	1.00E-005	0.0027462678	-475.077213546
imswc334	1220	0.0619562828	1.00E-005	0.0181890868	-274.902165218
imswc335	1936	0.0518520736	1.00E-005	0.0089084404	-395.946239671
imswc336	1210	0.1128034051	1.00E-005	0.005708062	-286.853817153
imswc337	584	0.0105932613	1.00E-005	0.0116433699	-164.23128108
imswc338	2378	0.0939971782	1.00E-005	0.0072399734	-470.448670258
imswc339	2923	0.0684267979	1.00E-005	0.0389634021	-732.015803643
imswc340	34	0.049515863	1.00E-005	0.2355440942	-16.638242299
imswc341	32	0.2720739439	0.0099999588	0.0736666975	-14.6488660481
imswc342	2703	0.0710807708	1.00E-005	0.0036820379	-525.356754386
imswc343	334	0.0676495194	1.00E-005	0.0532783184	-115.923589676
imswc344	3244	0.1115452632	1.00E-005	0.0065042696	-723.36316974
imswc345	1666	0.1013233888	0.0044244311	0.0095430451	-366.969762896
imswc346	2170	0.0813096413	1.00E-005	0.0127090363	-426.806120593
imswc347	574	0.1372595279	1.00E-005	0.0252053681	-184.637759881
imswc348	2744	0.087418493	1.00E-005	0.0060093332	-568.041452804
imswc349	1738	0.0720945307	1.00E-005	0.0157046126	-421.914622703
imswc350	3584	0.1001863707	1.00E-005	0.0096519904	-693.82054833
imswc351	400	0.0239451101	1.00E-005	1.00E-005	-108.052220966
imswc352	3608	0.1120712871	0.0009295106	0.0084849237	-756.334323162
imswc353	1174	0.0699864237	1.00E-005	0.0380065021	-325.179754731
imswc354	2822	0.0536787888	1.00E-005	0.0125764117	-590.904811401
imswc355	780	0.0657444142	1.00E-005	0.0073482637	-193.990651113
imswc356	2965	0.1246732744	1.00E-005	0.0029398227	-450.185850644
imswc357	480	0.0132654724	1.00E-005	0.0106043168	-132.511757935
imswc358	2176	0.159073455	1.00E-005	0.0060532982	-429.773113989
imswc359	1542	0.0968582367	1.00E-005	0.0108322643	-309.373337615
imswc360	1548	0.0625346316	1.00E-005	0.0084855228	-365.998422002
imswc361	3562	0.1176150957	1.00E-005	1.00E-005	-677.510698022
imswc362	274	0.0288859472	1.00E-005	0.0301817013	-101.951618821
imswc363	3258	0.097461354	1.00E-005	0.0056436991	-595.439021111
imswc364	1138	0.0769208666	0.003150307	0.0251216011	-296.861672334
imswc365	2507	0.0663327025	1.00E-005	0.0076627801	-566.606790953
imswc366	550	0.1190257437	1.00E-005	0.041653071	-166.017854456
imswc367	812	0.0763111788	1.00E-005	0.0130520725	-201.35670843
imswc368	4056	0.0951152797	1.00E-005	0.00468892	-637.28715032
imswc369	584	0.0050070491	1.00E-005	0.056335165	-176.854873949
imswc370	2086	0.0357856905	1.00E-005	0.0199048658	-415.224327927
imswc371	900	0.0371154057	1.00E-005	0.0343676068	-234.32167849
imswc372	3158	0.1151386465	1.00E-005	0.0057457231	-570.659351777
imswc373	926	0.0317712782	1.00E-005	0.0249563647	-230.346213221
imswc374	2460	0.0336136026	1.00E-005	0.0122716968	-462.918346978
imswc375	1746	0.0786839908	1.00E-005	0.0078893381	-378.170948251
imswc376	4194	0.0747130853	1.00E-005	0.0022225217	-697.66968507
imswc377	982	0.3101777806	1.00E-005	0.0215751852	-282.105492873
imswc378	30	0.5	0.0100001836	0.4404218118	-15.2194206849
imswc379	998	0.0521210583	1.00E-005	0.0174043976	-251.815777145
imswc380	3652	0.1153692376	0.0009536561	0.008671699	-802.294928092
imswc381	2378	0.0767059664	1.00E-005	0.0036343777	-478.435312795
imswc382	1928	0.066975678	1.00E-005	0.0080196832	-438.963953122
imswc383	2634	0.0691939235	1.00E-005	0.0009321701	-431.651833502
imswc384	1714	0.1432408279	1.00E-005	0.0078939607	-356.283722682
imswc385	38	1.00E-005	1.00E-005	1.00E-005	-16.2859771499
imswc386	906	0.0461090355	1.00E-005	0.0283711697	-213.15465473
imswc387	2249	0.0655492534	1.00E-005	0.0201012084	-551.462252727
imswc388	6	0.0066698583	0.0099999872	0.3400033034	-3.295836866
imswc389	420	0.0161499327	1.00E-005	0.0266938599	-121.053909793
imswc390	1520	0.0806339539	1.00E-005	0.0113524675	-327.558603763
imswc391	204	0.1335697509	1.00E-005	1.00E-005	-75.5481993482
imswc392	2958	0.0927837715	1.00E-005	0.0095500816	-621.220320009
imswc393	1534	0.0314024289	1.00E-005	0.0125154895	-342.599910788
imswc394	1732	0.0257618824	1.00E-005	0.0174251071	-367.610337814
imswc395	80	1.00E-005	1.00E-005	1.00E-005	-32.6998547917
imswc396	178	0.1604747773	1.00E-005	1.00E-005	-60.6833698023
imswc397	554	0.0576027293	1.00E-005	1.00E-005	-121.741629719
imswc398	3182	0.0762129269	1.00E-005	0.0055689988	-644.400145922
imswc399	94	0.0129900403	1.00E-005	1.00E-005	-35.5004654
imswc400	3482	0.106672794	0.0016386353	0.0039548357	-679.653063238
imswc401	186	0.1765325968	1.00E-005	0.0305582831	-69.5045319016
imswc402	2382	0.0550002355	1.00E-005	0.0124277388	-439.020262424
imswc403	100	0.0790588484	1.00E-005	0.147797498	-46.2123644402
imswc404	1516	0.0492521666	1.00E-005	0.0195624805	-325.46377334
imswc405	20	0.5	0.01	1.00E-005	-4.5983023911
imswc406	1236	0.0690827864	1.00E-005	0.0122385898	-295.360260973
imswc407	362	1.00E-005	1.00E-005	0.0521983217	-117.617521255
imswc408	144	1.00E-005	1.00E-005	1.00E-005	-46.2041515518
imswc409	2867	0.0988701944	1.00E-005	0.0056602897	-564.145936909
imswc410	16	0.0075024209	0.0099999086	0.2575024186	-8.7582418081
imswc411	1446	0.0556031293	1.00E-005	0.0214942901	-358.503487963
imswc412	1082	0.0329116188	0.0030388387	0.0198180962	-276.479825632
imswc413	754	0.0275777822	1.00E-005	0.0294839166	-191.71748178
imswc414	54	1.00E-005	1.00E-005	0.1983509966	-25.4109664078
imswc415	40	0.2928706079	1.00E-005	0.1596013557	-19.3029540628
imswc416	2800	0.083793731	1.00E-005	0.0058941489	-581.105522275
imswc417	16	1.00E-005	0.0099998223	1.00E-005	-7.6543349181
