F2_056	957	0.048134152	1.00E-05	0.015689046	-293.1120249
F2_057	862	0.023789635	1.00E-05	0.077513317	-334.8252288
F2_058	913	0.072751389	1.00E-05	0.047004989	-361.125982
F2_060	868	0.059369608	1.00E-05	0.072373715	-374.0719691
F2_061	600	0.053215504	1.00E-05	0.101293195	-295.5967429
F2_062	974	0.010189671	1.00E-05	1.00E-05	-197.2549311
F2_065	946	0.029034458	1.00E-05	0.026834393	-288.9014794
F2_066	961	0.032456012	1.00E-05	0.011406932	-262.1982783
F2_070	938	0.045398823	1.00E-05	0.045368968	-325.5070789
F2_072	647	0.082295505	0.002216481	0.094607051	-345.8311234
F2_073	879	0.04578579	1.00E-05	0.050028164	-331.9229323
F2_077	342	0.066095076	1.00E-05	0.149021058	-229.0175418
F2_079	385	0.106812334	1.00E-05	0.109626753	-247.729429
F2_080	972	0.035335328	0.001626302	0.004526997	-253.5581004
F2_082	921	0.006480502	1.00E-05	0.03426124	-251.0182158
F2_083	907	0.035008819	1.00E-05	0.039868522	-316.337953
F2_084	975	0.010436758	1.00E-05	1.00E-05	-216.0081001
F2_085	956	0.034415962	1.00E-05	0.009819111	-261.2221862
F2_086	421	0.109959219	1.00E-05	0.192978352	-288.7795176
F2_088	461	0.113016197	1.00E-05	0.195137325	-319.8557881
F2_089	976	0.010342412	1.00E-05	1.00E-05	-160.1195513
F2_090	638	0.035310834	1.00E-05	0.135894976	-371.8208559
F2_091	481	0.033331125	1.00E-05	0.096889871	-257.1343905
F2_092	894	0.031048991	1.00E-05	0.060397168	-333.1176164
F2_093	962	0.005557173	1.00E-05	0.013169214	-240.2602431
F2_094	955	0.028829674	1.00E-05	0.019591207	-267.3454615
F2_095	906	0.044123881	1.00E-05	0.02690973	-262.6997975
F2_096	829	0.038294129	1.00E-05	0.079677155	-352.0138619
F2_152	975	0.024329279	1.00E-05	1.00E-05	-208.9723833
F2_153	895	0.031781711	1.00E-05	0.082273222	-381.266941
F2_154	759	0.000475855	1.00E-05	0.093384502	-284.6524963
F2_157	669	0.065093296	1.00E-05	0.077949343	-340.0411826
F2_158	862	0.102360302	1.00E-05	0.064050371	-397.7118578
F2_160	977	0.017325999	1.00E-05	0.000834256	-205.2140484
F2_162	949	0.03376195	1.00E-05	0.025277009	-289.7753147
F2_171	335	0.01638828	1.00E-05	0.185764894	-177.5301379
F2_173	286	0.148285354	1.00E-05	0.131450841	-209.4454157
F2_176	974	0.03216272	1.00E-05	1.00E-05	-277.9775769
F2_177	595	0.047870503	1.00E-05	0.134549506	-298.6036662
F2_179	573	0.034427906	1.00E-05	0.086078309	-270.2955435
F2_180	949	0.039233916	1.00E-05	0.015458669	-334.9675363
F2_181	729	0.034795243	1.00E-05	0.081083037	-344.2751855
F2_182	961	0.028144164	1.00E-05	0.007285526	-251.6415945
F2_183	724	0.119864429	0.00169479	0.086247064	-407.1369437
F2_184	976	0.015256543	1.00E-05	1.00E-05	-205.6961391
F2_186	342	0.053964899	1.00E-05	0.136438971	-208.5653268
F2_188	974	0.032154827	1.00E-05	1.00E-05	-214.626867
F2_189	939	0.027005939	1.00E-05	0.015982483	-268.7128227
F2_191	954	0.116131107	1.00E-05	0.006628718	-410.0311294
F2_192	880	0.121081264	1.00E-05	0.057633213	-422.6577417
F2_194	364	0.033580765	0.004008746	0.133923028	-216.693555
F2_195	808	0.053929593	1.00E-05	0.108157832	-358.131308
F2_198	590	0.054513224	1.00E-05	0.141352981	-303.1039028
F2_199	303	0.078504408	1.00E-05	0.160911769	-201.6232193
F2_200	930	0.029092229	1.00E-05	0.027333081	-283.0687235
F2_201	354	0.01735114	1.00E-05	0.185793324	-204.2595516
F2_202	638	0.05141044	1.00E-05	0.143128592	-367.3017467
F2_204	600	0.032705654	1.00E-05	0.13457873	-304.69023
F2_205	695	0.036846279	1.00E-05	0.140961064	-346.1318531
F2_206	954	0.023491392	1.00E-05	0.019312679	-249.0520758
F2_208	876	0.049815979	1.00E-05	0.054807557	-342.415769
F2_210	929	0.017353296	1.00E-05	0.017264617	-222.7995074
F2_212	816	0.053362478	1.00E-05	0.109966342	-393.1232759
F2_214	699	0.027573867	1.00E-05	0.102343388	-297.7886134
F2_217	937	0.018980252	1.00E-05	0.014457619	-234.9077318
F2_219	950	0.041168242	0.001774754	0.01050622	-277.4198077
F2_220	511	0.035389598	1.00E-05	0.090020301	-252.9012824
F2_221	435	0.05393715	1.00E-05	0.128750064	-273.1610836
F2_224	955	0.033996105	1.00E-05	0.011538554	-250.7599223
F2_227	433	0.062381421	1.00E-05	0.158863072	-265.132699
F2_228	859	0.044869042	1.00E-05	0.063102195	-312.1868927
F2_229	476	0.018721709	1.00E-05	0.115742841	-248.1669752
F2_230	724	0.032471792	0.001849764	0.116815634	-308.5976891
F2_231	226	0.140712394	0.00268262	0.153937022	-177.0368936
F2_232	973	0.020183435	1.00E-05	0.001061767	-223.6343649
F2_233	938	0.03619626	1.00E-05	0.032454194	-310.0736504
F2_237	898	0.041396673	1.00E-05	0.048967649	-338.5320704
F2_238	950	0.053503314	1.00E-05	0.022621982	-306.9746066
F2_239	530	0.075076035	1.00E-05	0.153703266	-325.7402239
F2_240	458	0.127629559	1.00E-05	0.156853576	-302.5893263
F2_241	535	0.050173763	1.00E-05	0.107298827	-274.4325125
F2_243	976	0.00106408	1.00E-05	0.0008001	-174.4200044
F2_244	246	0.020289877	0.000268365	0.14751822	-154.4696561
F2_246	535	0.066470933	1.00E-05	0.088563286	-281.7941339
F2_248	977	0.025370268	1.00E-05	0.002689063	-297.8865437
F2_249	823	0.027820388	1.00E-05	0.076551542	-342.9860907
F2_250	903	0.030827123	1.00E-05	0.054283177	-323.0561966
F2_251	274	0.08016106	1.00E-05	0.172556661	-198.6819052
F2_252	962	0.034016041	1.00E-05	0.006389523	-250.3227113
F2_253	948	0.038414459	1.00E-05	0.02417317	-301.9754708
F2_254	973	0.013716166	1.00E-05	1.00E-05	-189.4956622
F2_255	867	0.023053499	1.00E-05	0.073227995	-346.9827396
F2_256	976	0.025746883	1.00E-05	1.00E-05	-264.8109075
F2_258	977	0.007957733	1.00E-05	1.00E-05	-180.5063297
F2_259	585	0.067713272	1.00E-05	0.115887288	-312.0170373
F2_260	971	0.011028998	1.00E-05	0.002049951	-206.6677243
F2_261	446	0.046841538	1.00E-05	0.135730445	-258.7594732
F2_262	962	0.038458937	1.00E-05	0.005846219	-252.0247054
F2_263	918	0.042184559	1.00E-05	0.0479558	-336.2766087
F2_264	889	0.050059807	1.00E-05	0.057105192	-348.4644459
F2_265	976	0.021375414	1.00E-05	1.00E-05	-230.199186
F2_266	874	0.020331241	1.00E-05	0.066621573	-316.1505069
F2_267	960	0.033502229	1.00E-05	0.009118979	-258.3801888
F2_268	959	0.027485809	1.00E-05	0.010641434	-246.9338378
F2_269	955	0.018203814	1.00E-05	0.014821571	-257.6534118
F2_270	489	0.093979661	0.004129229	0.158226012	-326.4776655
F2_271	542	0.083907161	1.00E-05	0.121018774	-309.1287068
F2_272	976	0.017613574	1.00E-05	1.00E-05	-220.8193
F2_273	717	0.020645365	1.00E-05	0.126499386	-292.5447988
F2_274	773	0.038978403	1.00E-05	0.082655674	-329.4242813
F2_275	694	0.051941425	1.00E-05	0.114492077	-326.4787007
F2_276	976	0.018038228	1.00E-05	0.000410068	-215.3274383
F2_277	935	0.040634556	1.00E-05	0.038221416	-305.2326107
F2_279	850	0.084651491	0.001313376	0.060988427	-381.0970341
F2_280	976	0.013712753	1.00E-05	0.00141528	-206.9741048
F2_281	974	0.011964387	1.00E-05	1.00E-05	-186.9370209
F2_284	976	0.007464525	1.00E-05	1.00E-05	-215.4996427
F2_285	950	0.026267297	1.00E-05	0.009429686	-242.3788644
F2_286	957	0.032434867	1.00E-05	0.030337046	-280.7030557
F2_287	949	0.058612834	1.00E-05	0.022377323	-307.4733597
F2_288	831	0.168419912	1.00E-05	0.067360121	-409.5219025
F2_290	879	0.0286994	1.00E-05	0.073528499	-351.3891454
F2_296	953	0.028964801	1.00E-05	0.004465222	-243.1917186
F2_297	747	0.042498684	1.00E-05	0.067149041	-313.1261356
F2_298	869	0.044867617	0.005893357	0.068176915	-386.2898213
F2_299	497	0.004756433	1.00E-05	0.101562289	-169.0288879
F2_300	619	0.046366867	1.00E-05	0.115218853	-279.9493659
F2_301	217	1.00E-05	1.00E-05	0.129919913	-123.8721064
F2_302	970	0.020344767	1.00E-05	0.002859759	-209.3263091
F2_303	309	0.019550604	1.00E-05	0.18656696	-179.5895917
F2_304	958	0.036797804	1.00E-05	0.010764051	-255.5969745
F2_306	953	0.012810249	1.00E-05	0.018263766	-219.4749404
F2_307	389	0.070990344	1.00E-05	0.154023854	-240.8642921
F2_310	780	0.040943542	1.00E-05	0.079350037	-331.89809
F2_311	580	0.055904001	1.00E-05	0.155297507	-343.0879665
F2_312	573	0.025779102	0.00267618	0.102507885	-279.0090403
F2_313	971	0.013089083	1.00E-05	0.002141112	-194.3239724
F2_314	341	0.039251391	1.00E-05	0.170910407	-221.1401707
F2_315	957	0.024072265	1.00E-05	0.015187464	-267.5280635
F2_316	451	0.007526098	1.00E-05	0.15986412	-218.8389514
F2_317	749	0.012325104	1.00E-05	0.119072888	-321.9779967
F2_318	339	0.017002336	1.00E-05	0.131740956	-180.3844189
F2_319	403	0.033462507	1.00E-05	0.190685771	-233.2013698
F2_320	969	0.015428477	1.00E-05	0.00172757	-205.401307
F2_321	297	1.00E-05	1.00E-05	0.139185849	-173.646111
F2_322	524	0.015307303	1.00E-05	0.117972915	-268.6770863
F2_323	534	0.174823388	1.00E-05	0.138925578	-358.3076198
F2_324	962	0.029263714	1.00E-05	0.023367638	-309.399921
F2_325	272	0.059052546	1.00E-05	0.163807729	-195.8605766
F2_326	329	0.010585957	0.003383237	0.140945273	-191.3790346
F2_327	430	0.09382916	1.00E-05	0.137936454	-276.977958
F2_328	971	0.019127602	1.00E-05	1.00E-05	-200.6878287
F2_329	974	0.034900032	1.00E-05	1.00E-05	-254.4211382
F2_330	465	0.01926627	0.000802077	0.179715029	-252.3294608
F2_332	952	0.021524025	1.00E-05	0.011770026	-242.9309695
F2_333	925	0.011375363	1.00E-05	0.029943668	-251.1851657
F2_334	645	0.026164066	1.00E-05	0.104150766	-299.5423184
F2_335	802	0.046780037	1.00E-05	0.087605047	-380.4130951
F2_336	644	0.118103008	1.00E-05	0.066337984	-335.1132845
F2_337	249	0.065065882	1.00E-05	0.166142488	-171.9050908
F2_338	854	0.036990506	1.00E-05	0.058231454	-358.4063517
F2_339	942	0.037268337	1.00E-05	0.022179718	-298.8078903
F2_342	899	0.042448342	1.00E-05	0.032407079	-309.3903637
F2_344	963	0.045830613	1.00E-05	0.013792165	-284.8032658
F2_345	623	0.02132012	1.00E-05	0.065271	-269.926465
F2_346	721	0.052476858	1.00E-05	0.114017393	-365.6467515
F2_348	908	0.041777154	1.00E-05	0.061859608	-341.3138661
F2_349	648	0.056761057	1.00E-05	0.163217548	-337.0164966
F2_350	968	0.047494319	1.00E-05	0.001532348	-272.4780298
F2_352	970	0.044064889	1.00E-05	0.010473493	-286.9742251
F2_353	609	0.018130855	1.00E-05	0.107745989	-242.0516939
F2_354	952	0.032163898	1.00E-05	0.01735116	-259.3051818
F2_355	280	0.032053201	1.00E-05	0.152969667	-206.6654257
F2_356	917	0.036142828	1.00E-05	0.032856715	-282.8359908
F2_357	250	0.035035592	1.00E-05	0.142262955	-150.5209107
F2_358	799	0.11350048	1.00E-05	0.062633686	-355.292355
F2_359	580	0.064599507	1.00E-05	0.110094831	-325.5802742
F2_360	676	0.042982358	1.00E-05	0.157734953	-329.2520892
F2_361	971	0.03921418	1.00E-05	0.003675387	-247.9801512
F2_363	949	0.045647253	1.00E-05	0.028618685	-307.503709
F2_364	500	0.028026502	1.00E-05	0.199761487	-293.3248339
F2_365	900	0.033768508	1.00E-05	0.046549597	-327.1457138
F2_367	378	0.060607289	1.00E-05	0.170486089	-236.636683
F2_368	969	0.025904937	1.00E-05	0.006849525	-265.663733
F2_370	768	0.034191183	1.00E-05	0.115115896	-351.4175496
F2_371	442	1.00E-05	1.00E-05	0.164246273	-235.0060471
F2_372	937	0.05411238	1.00E-05	0.026249066	-297.1127502
F2_373	377	0.033078439	1.00E-05	0.159391526	-228.3229475
F2_374	859	0.027666664	1.00E-05	0.043759184	-269.8943442
F2_375	649	0.056522596	1.00E-05	0.106493154	-351.1209378
F2_376	976	0.02481597	1.00E-05	1.00E-05	-205.5416199
F2_377	391	0.149836754	1.00E-05	0.141680557	-275.1319598
F2_379	427	0.034897096	1.00E-05	0.164122728	-231.6074245
F2_380	967	0.019646592	1.00E-05	0.008228984	-229.0674136
F2_381	851	0.043604061	1.00E-05	0.072007063	-332.3038238
F2_382	759	0.033406752	1.00E-05	0.081214636	-327.7233791
F2_383	895	0.025851026	1.00E-05	0.058053916	-316.544706
F2_384	671	0.119477994	1.00E-05	0.08793159	-357.179676
F2_386	305	0.063380845	1.00E-05	0.124624724	-188.3774361
F2_387	812	0.036726491	1.00E-05	0.079752472	-303.8515775
F2_390	560	0.07501876	1.00E-05	0.122515661	-326.17472
F2_392	921	0.035733637	1.00E-05	0.056758052	-345.3909431
F2_393	575	0.026134906	1.00E-05	0.130375972	-254.5003734
F2_394	585	0.076288359	1.00E-05	0.113277289	-329.0890824
F2_398	955	0.029102867	1.00E-05	0.022430759	-271.7325554
F2_400	960	0.036300462	1.00E-05	1.00E-05	-240.2717634
F2_402	817	0.024232063	1.00E-05	0.086960381	-371.7490116
F2_404	544	0.039565098	1.00E-05	0.124081164	-301.1761044
F2_406	427	0.051767988	1.00E-05	0.148010806	-277.7164942
F2_409	915	0.051092967	1.00E-05	0.026553897	-305.9239478
F2_411	549	0.047855053	1.00E-05	0.190153315	-315.9715683
F2_412	413	0.04004304	1.00E-05	0.144802175	-222.6617756
F2_413	335	0.048406891	1.00E-05	0.153009936	-202.0370677
F2_416	926	0.026935451	1.00E-05	0.036102427	-284.6246171
F2_421	359	0.038529639	1.00E-05	0.158221904	-197.1784138
F2_424	954	0.047413269	1.00E-05	0.02517082	-323.9470644
F2_425	887	0.030059562	1.00E-05	0.030949142	-289.1533228
F2_428	936	0.028652545	1.00E-05	0.041218226	-299.512679
F2_429	600	0.033631139	1.00E-05	0.113176562	-313.3913256
F2_430	315	0.093531853	1.00E-05	0.142783214	-207.1143251
F2_431	325	0.008096415	1.00E-05	0.139610218	-165.53609
F2_434	633	0.022398824	1.00E-05	0.138191489	-288.401154
F2_435	967	1.00E-05	1.00E-05	0.005050541	-211.1572846
F2_438	783	0.042779041	1.00E-05	0.062440701	-301.9024327
F2_439	392	0.037821299	1.00E-05	0.153545546	-226.4018281
F2_441	518	0.02271882	1.00E-05	0.153002168	-264.8160765
F2_442	851	0.013559645	1.00E-05	0.074271202	-323.1339033
F2_444	786	0.044318161	1.00E-05	0.111613638	-375.5977266
F2_445	640	0.018517426	1.00E-05	0.120329879	-274.8686345
F2_446	969	0.030779934	1.00E-05	0.001489544	-251.4013915
F2_447	249	0.03913387	1.00E-05	0.144431478	-158.8122064
F2_448	972	0.031260519	1.00E-05	0.001717778	-221.940218
F2_449	352	0.022077127	1.00E-05	0.153972962	-196.1160916
F2_450	943	0.039550698	1.00E-05	0.015419005	-292.2017831
F2_451	281	1.00E-05	0.006749299	0.165006749	-166.4452857
F2_452	743	0.04988273	1.00E-05	0.101745835	-359.62831
F2_454	516	0.058777883	1.00E-05	0.157857869	-297.4734308
F2_455	311	0.029202578	0.006783752	0.190314518	-214.2886945
F2_456	209	0.036842928	1.00E-05	0.181754403	-154.4701367
F2_457	970	0.034456115	1.00E-05	0.005442042	-242.2642823
F2_459	932	0.028135225	1.00E-05	0.023285048	-305.5683829
F2_460	810	0.036192999	1.00E-05	0.078851981	-295.062813
F2_461	728	0.058041023	1.00E-05	0.095706496	-375.6797149
F2_462	312	0.067678718	1.00E-05	0.138916177	-191.1398907
F2_464	966	0.025832912	1.00E-05	0.002258652	-243.4504503
F2_466	270	0.036965689	1.00E-05	0.18396275	-174.6883377
F2_468	928	0.037669077	1.00E-05	0.021758156	-272.161027
F2_469	566	0.105739108	1.00E-05	0.105971989	-334.9574537
F2_470	862	0.036640664	1.00E-05	0.065559066	-341.2552792
F2_471	516	0.044367017	1.00E-05	0.135724367	-276.437772
F2_472	975	0.026270921	1.00E-05	1.00E-05	-189.5495444
F2_473	964	0.034466672	1.00E-05	0.006249533	-241.7555188
F2_476	954	0.026348339	1.00E-05	0.020343127	-277.5688533
F2_477	792	0.029650731	1.00E-05	0.107386775	-332.6703647
F2_478	515	0.053737128	1.00E-05	0.165717632	-301.4543281
F2_479	620	0.065111424	1.00E-05	0.078387226	-292.5986157
F2_486	951	0.033080488	1.00E-05	0.013635106	-255.2905664
F2_492	949	0.00998493	1.00E-05	0.03758841	-282.7852079
F2_493	930	0.017982453	1.00E-05	0.054371227	-293.7859385
F2_494	972	0.023772182	1.00E-05	0.005140465	-216.4653537
F2_496	973	0.013076491	1.00E-05	0.000968282	-194.1520875
F2_498	968	0.012300131	1.00E-05	0.0098719	-237.0682979
F2_500	941	0.030661121	1.00E-05	0.038914126	-298.6901457
F2_502	949	0.028122842	1.00E-05	0.021206905	-266.7145127
F2_503	681	0.042198044	1.00E-05	0.127197064	-316.6799449
F2_504	641	0.012993174	1.00E-05	0.103607358	-287.2057776
F2_505	976	0.007408416	1.00E-05	1.00E-05	-170.1886109
F2_509	920	0.028854114	1.00E-05	0.047911996	-316.4771108
F2_510	588	0.033955693	1.00E-05	0.1474669	-282.0505051
F2_512	976	0.009926067	1.00E-05	1.00E-05	-161.5608117
F2_514	596	0.033293465	1.00E-05	0.146744606	-273.5239969
F2_515	600	0.035010151	1.00E-05	0.13761682	-322.0984913
F2_516	970	0.042008121	1.00E-05	0.001526446	-268.4728241
F2_518	943	0.039646774	1.00E-05	0.01849458	-254.1134473
F2_519	483	0.138122303	1.00E-05	0.129499755	-318.9488849
F2_520	972	0.054839351	1.00E-05	0.005110611	-290.0116861
F2_521	966	0.011509779	1.00E-05	0.000607837	-209.949988
F2_525	963	0.030929983	1.00E-05	0.015863389	-243.9498047
F2_526	920	0.014343406	1.00E-05	0.04566546	-277.2202765
F2_527	939	0.014855672	1.00E-05	0.011369062	-221.8350307
F2_528	711	0.111328593	1.00E-05	0.127027798	-422.3739166
F2_529	258	0.025211845	1.00E-05	0.137283223	-164.7261918
F2_534	936	0.02069435	1.00E-05	0.035443826	-278.3559378
F2_540	940	0.028188346	1.00E-05	0.030597724	-296.3884431
F2_541	760	0.021496954	1.00E-05	0.094619311	-344.0584274
F2_542	965	0.022150759	1.00E-05	1.00E-05	-161.7308675
F2_544	963	0.030331367	1.00E-05	0.011767269	-239.2940511
F2_546	957	0.029525072	1.00E-05	0.009936264	-275.5311218
F2_547	570	0.027050044	1.00E-05	0.137373169	-309.6620286
F2_548	930	0.026649632	1.00E-05	0.036358133	-298.8508994
F2_550	887	0.020493177	1.00E-05	0.061762026	-338.820264
F2_551	388	1.00E-05	1.00E-05	0.195254322	-223.479245
F2_552	260	0.010194942	1.00E-05	0.171071153	-153.3682222
F2_553	974	0.02344927	1.00E-05	1.00E-05	-216.2755644
F2_555	939	0.016426862	1.00E-05	0.051171147	-316.1630798
F2_557	791	0.024535728	1.00E-05	0.085545394	-315.3409474
F2_558	277	0.031341539	1.00E-05	0.146509357	-177.2524875
F2_559	301	0.064839939	1.00E-05	0.112275874	-193.6918625
F2_560	967	0.020944657	1.00E-05	0.004837689	-215.068154
F2_562	508	0.001017156	1.00E-05	0.179280784	-258.1479076
F2_563	560	0.022754931	1.00E-05	0.18970863	-323.8651899
F2_564	961	0.022989157	1.00E-05	0.018479347	-253.1118379
F2_566	935	0.030886598	1.00E-05	0.021593864	-263.0580616
F2_567	554	0.100567942	1.00E-05	0.126179317	-334.8074905
F2_568	541	0.07935535	1.00E-05	0.175402525	-308.16221
F2_569	971	0.016027652	1.00E-05	1.00E-05	-185.3823681
F2_573	924	0.024547367	1.00E-05	0.046901167	-327.3277462
F2_574	939	0.020214011	0.00135061	0.036814617	-286.2974858
F2_575	837	0.040884443	1.00E-05	0.077490975	-345.7373725
F2_576	610	0.053587669	1.00E-05	0.156264215	-366.6925234
F2_577	301	0.003350085	1.00E-05	0.179671115	-173.565447
F2_582	940	0.007668561	1.00E-05	0.010793305	-222.519514
F2_588	932	0.026534085	0.002953575	0.029864519	-296.2987718
F2_589	870	0.026064377	1.00E-05	0.080804775	-357.6242659
F2_590	975	0.017443842	1.00E-05	0.000401689	-204.9564979
F2_594	970	1.00E-05	1.00E-05	0.005712703	-201.3554264
F2_595	591	0.034435429	1.00E-05	0.145252469	-291.1192204
F2_596	930	0.032239625	1.00E-05	0.022901724	-264.8663385
F2_598	939	0.04050924	1.00E-05	0.029991318	-293.5689814
F2_599	576	0.03022309	1.00E-05	0.097607522	-261.611321
F2_600	608	0.027661952	1.00E-05	0.163192968	-313.3947548
F2_601	976	0.023712452	1.00E-05	1.00E-05	-209.1369493
F2_603	956	0.031716076	1.00E-05	0.019037709	-278.4360292
F2_606	369	0.059956342	1.00E-05	0.1291385	-244.0740832
F2_607	360	0.109853023	0.007460322	0.177479787	-260.5365143
F2_608	975	0.015088837	1.00E-05	0.005439491	-267.1363471
F2_610	384	0.005517887	1.00E-05	0.195016234	-227.3468788
F2_611	670	0.042915853	1.00E-05	0.103422609	-303.4910956
F2_612	970	0.020061823	1.00E-05	0.007298793	-242.7044983
F2_614	955	0.014183733	1.00E-05	0.008745158	-224.7094533
F2_615	783	0.050831742	1.00E-05	0.094473547	-348.7393475
F2_616	975	0.022306271	1.00E-05	1.00E-05	-174.2397046
F2_617	976	0.012439059	1.00E-05	1.00E-05	-186.4227777
F2_621	819	0.017277492	1.00E-05	0.069929598	-296.0545567
F2_622	840	0.037816781	1.00E-05	0.103866503	-375.8622885
F2_624	725	0.048465283	1.00E-05	0.094679162	-332.3617659
F2_625	977	0.012524733	1.00E-05	1.00E-05	-160.4608148
F2_628	579	0.012306482	1.00E-05	0.169798091	-277.573398
F2_630	959	0.0361406	1.00E-05	0.00618369	-239.2846531
F2_636	929	0.022538734	1.00E-05	0.025353385	-256.5407796
F2_637	907	0.024991853	1.00E-05	0.048558949	-293.2470851
F2_638	977	0.021060704	1.00E-05	1.00E-05	-178.8364825
F2_640	967	0.037416773	1.00E-05	0.002491814	-287.6523483
F2_642	969	0.010973215	1.00E-05	0.008761023	-220.0260043
F2_643	628	0.024444366	1.00E-05	0.079819067	-293.4943997
F2_644	941	0.022480322	1.00E-05	0.024547985	-291.1655641
F2_646	938	0.01071069	1.00E-05	0.041527891	-280.3435567
F2_647	570	0.066058611	1.00E-05	0.096700205	-306.6885997
F2_648	527	0.030532247	1.00E-05	0.146032601	-262.9570449
F2_649	976	0.002139169	1.00E-05	1.00E-05	-156.1412605
F2_651	923	0.037022839	1.00E-05	0.02944384	-271.3702581
F2_654	390	0.025119207	0.000348385	0.152183881	-237.7186047
F2_655	441	0.080212365	1.00E-05	0.159053607	-285.6007559
F2_658	432	0.019321167	0.003258919	0.152970881	-255.2681144
F2_659	635	0.016141901	1.00E-05	0.127544967	-311.6230491
F2_660	967	0.018297803	1.00E-05	0.008748042	-235.1329157
F2_662	957	0.003249309	1.00E-05	0.018574019	-233.2852245
F2_663	666	0.1062563	1.00E-05	0.125903941	-401.4326877
F2_664	976	0.022854782	1.00E-05	0.001137525	-208.2211939
