F2_001	395	0.012259739	1.00E-05	0.213587647	-213.1341663
F2_002	925	0.021575403	1.00E-05	0.020697467	-246.5903902
F2_003	939	0.010275041	1.00E-05	0.005199034	-188.9616133
F2_006	872	0.025375622	1.00E-05	0.048793743	-265.0441074
F2_008	912	0.016646146	1.00E-05	0.009556164	-189.410167
F2_009	497	0.020411209	1.00E-05	0.138606601	-238.8493846
F2_011	298	0.072740806	1.00E-05	0.157302034	-211.7270935
F2_012	926	0.032194844	1.00E-05	0.008289891	-246.6827013
F2_013	916	0.039321289	1.00E-05	0.035968996	-323.5743816
F2_014	942	0.018755203	1.00E-05	1.00E-05	-202.4531769
F2_015	813	0.045036794	1.00E-05	0.075887912	-338.7506411
F2_016	928	0.029297078	1.00E-05	0.011020128	-229.7379871
F2_017	849	0.047118415	1.00E-05	0.063928915	-326.4550184
F2_018	942	0.023253464	1.00E-05	1.00E-05	-191.5279602
F2_019	636	0.050184525	1.00E-05	0.129032975	-320.9212766
F2_020	934	0.024872453	1.00E-05	0.007238238	-258.0744044
F2_022	900	0.024463032	1.00E-05	0.042831548	-272.9072883
F2_023	873	0.033206563	1.00E-05	0.038880153	-293.896341
F2_024	593	0.039764264	1.00E-05	0.122368789	-298.4312844
F2_025	937	0.015988864	1.00E-05	0.002404996	-216.231628
F2_029	259	0.10317931	1.00E-05	0.160418855	-179.9455394
F2_030	594	0.039901877	1.00E-05	0.132429818	-320.7309312
F2_031	436	0.030346791	1.00E-05	0.166980723	-235.0261105
F2_032	849	0.095897401	1.00E-05	0.05621488	-388.3921618
F2_034	549	0.027857835	1.00E-05	0.131662771	-287.6934467
F2_035	756	0.018765525	1.00E-05	0.093775907	-269.735368
F2_038	685	0.037238237	1.00E-05	0.119330292	-319.7277601
F2_039	268	0.110286809	1.00E-05	0.204795439	-209.7955191
F2_040	923	0.059363986	1.00E-05	0.021852941	-289.1144051
F2_042	339	0.037203474	1.00E-05	0.177740349	-211.6031321
F2_045	879	0.027448832	1.00E-05	0.035507901	-285.4770014
F2_046	755	0.070387528	1.00E-05	0.102637766	-348.9222484
F2_047	519	0.01389793	1.00E-05	0.164772744	-267.0586921
F2_050	720	0.027702731	1.00E-05	0.077829838	-320.0173198
F2_051	924	0.190880695	1.00E-05	0.014424071	-378.2003227
F2_054	879	0.021887056	1.00E-05	0.054965955	-288.0417288
F2_055	362	0.058554379	1.00E-05	0.145830076	-232.6189896
F2_056	924	0.047349999	1.00E-05	0.01671028	-275.4468756
F2_057	831	0.020766808	1.00E-05	0.072035413	-311.4506728
F2_058	882	0.063734224	1.00E-05	0.04560523	-329.9258463
F2_060	839	0.059505331	1.00E-05	0.071367382	-360.7978146
F2_061	569	0.056360483	1.00E-05	0.100789072	-289.7775511
F2_062	941	0.010194626	1.00E-05	1.00E-05	-187.9951552
F2_065	913	0.027713723	1.00E-05	0.028558673	-280.4747379
F2_066	928	0.033662926	1.00E-05	0.011186704	-248.2334298
F2_068	799	0.215851774	1.00E-05	0.066262487	-425.3087495
F2_070	906	0.042758179	1.00E-05	0.042094968	-297.7543535
F2_072	632	0.083356583	1.00E-05	0.091481795	-327.9538393
F2_073	851	0.04306138	1.00E-05	0.051907433	-315.6127435
F2_077	333	0.046498331	1.00E-05	0.155166128	-222.7259313
F2_079	368	0.096482089	1.00E-05	0.113023533	-232.6612187
F2_080	940	0.032366035	0.001598352	0.004488097	-241.1832859
F2_082	889	0.00674792	1.00E-05	0.033716473	-245.973964
F2_083	875	0.031582138	1.00E-05	0.040990544	-291.2504633
F2_084	942	0.010173378	1.00E-05	1.00E-05	-198.0532115
F2_085	923	0.034489108	1.00E-05	0.008840994	-245.4205533
F2_086	405	0.106189702	1.00E-05	0.192624054	-275.8087519
F2_088	443	0.110676976	1.00E-05	0.185821454	-301.9218045
F2_089	943	0.008238947	1.00E-05	1.00E-05	-139.0288379
F2_090	618	0.036171225	1.00E-05	0.133440994	-359.3983305
F2_091	471	0.018202634	1.00E-05	0.096490464	-243.4317795
F2_092	866	0.028048414	1.00E-05	0.058488879	-310.1273028
F2_093	929	0.005534661	1.00E-05	0.012562232	-217.1725841
F2_094	922	0.027786914	1.00E-05	0.017815828	-237.8585809
F2_095	874	0.045226423	1.00E-05	0.02718126	-256.0766094
F2_096	802	0.036836154	1.00E-05	0.083589285	-336.7446172
F2_104	295	0.345996491	0.000919729	0.103609721	-219.8981567
F2_112	384	0.5	0.009494733	0.118034397	-266.3587156
F2_128	491	0.5	0.009760917	0.129084024	-346.8153511
F2_132	195	0.5	0.489749459	0.184726575	-162.0844788
F2_140	193	0.282434255	0.069022351	0.051720163	-153.4066869
F2_152	942	0.02308718	1.00E-05	1.00E-05	-204.0460765
F2_153	867	0.028165984	1.00E-05	0.078299985	-350.3031828
F2_154	733	0.000585508	1.00E-05	0.087418469	-250.7379731
F2_156	313	0.125230466	1.00E-05	0.207498893	-245.9151497
F2_157	644	0.060807142	1.00E-05	0.079084627	-317.3452627
F2_158	830	0.10956968	1.00E-05	0.063293431	-382.5080162
F2_160	944	0.01675651	1.00E-05	0.00096942	-187.047743
F2_162	916	0.034817283	1.00E-05	0.026023982	-270.0578629
F2_164	867	0.206885625	1.00E-05	0.057415437	-456.4996326
F2_171	325	0.017065335	1.00E-05	0.210003576	-171.755346
F2_173	273	0.14628567	1.00E-05	0.124540979	-198.2656579
F2_176	941	0.029957402	1.00E-05	1.00E-05	-257.4399472
F2_177	571	0.041987151	1.00E-05	0.13809984	-277.4363473
F2_178	757	0.233268383	1.00E-05	0.05535244	-360.7233754
F2_179	553	0.032090723	1.00E-05	0.090164612	-257.0481033
F2_180	916	0.036484635	1.00E-05	0.014583374	-292.1269626
F2_181	703	0.036283671	1.00E-05	0.079766984	-322.8399999
F2_182	928	0.027820489	1.00E-05	0.006961079	-246.8700676
F2_183	701	0.122600249	0.001891646	0.08773203	-395.0494089
F2_184	943	0.014280616	1.00E-05	1.00E-05	-185.0521781
F2_186	333	0.053620005	1.00E-05	0.131807468	-198.1243104
F2_188	941	0.029647842	1.00E-05	1.00E-05	-193.9782813
F2_189	907	0.025645685	1.00E-05	0.016221208	-247.9265663
F2_191	921	0.115395438	1.00E-05	0.007584062	-396.9330648
F2_192	852	0.120052967	1.00E-05	0.058427142	-413.8911925
F2_194	352	0.027153662	0.00443038	0.138749171	-210.8903851
F2_195	780	0.054610263	1.00E-05	0.108068579	-346.5840319
F2_198	573	0.050665459	1.00E-05	0.135087293	-286.3637785
F2_199	295	0.078217742	1.00E-05	0.140858498	-191.1953301
F2_200	899	0.029682966	1.00E-05	0.023562524	-265.0611758
F2_201	344	0.018385068	1.00E-05	0.193004836	-202.3351628
F2_202	615	0.053057755	1.00E-05	0.137185996	-338.4275167
F2_204	579	0.033788629	1.00E-05	0.134239759	-297.0638377
F2_205	671	0.038384153	1.00E-05	0.13895208	-334.4075072
F2_206	921	0.022633337	1.00E-05	0.013140551	-214.1422518
F2_208	846	0.049087601	1.00E-05	0.052585543	-331.5645399
F2_210	899	0.017545056	1.00E-05	0.014806523	-212.4074264
F2_212	791	0.05344116	1.00E-05	0.111756699	-383.9966959
F2_214	672	0.023676486	1.00E-05	0.095353443	-267.9541446
F2_217	906	0.021547726	1.00E-05	0.009314746	-212.0655437
F2_219	917	0.036680024	1.00E-05	0.010732568	-247.0896016
F2_220	492	0.035967719	1.00E-05	0.085075728	-241.1539489
F2_221	420	0.053574771	1.00E-05	0.134189747	-267.3015528
F2_224	922	0.032437983	1.00E-05	0.011745061	-232.9123775
F2_226	316	0.04303529	1.00E-05	0.239231907	-214.1176952
F2_227	420	0.061277725	1.00E-05	0.155733256	-255.8823298
F2_228	827	0.045461962	1.00E-05	0.06459854	-304.5844733
F2_229	458	0.019492765	1.00E-05	0.106230683	-227.3382063
F2_230	700	0.033418579	1.00E-05	0.112196183	-286.3095327
F2_231	219	0.127108519	0.001906066	0.152927259	-169.3401627
F2_232	940	0.018587224	1.00E-05	0.001075579	-206.5920323
F2_233	906	0.032564749	1.00E-05	0.032265343	-292.5851658
F2_237	867	0.041882845	0.001021454	0.04471758	-325.1314264
F2_238	918	0.054759367	1.00E-05	0.021090458	-295.5173372
F2_239	514	0.076709127	1.00E-05	0.152978802	-314.6388791
